"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"gene"
"Odr4";0,287382610977216;-0,0326834451198166;0,261;0,26;1;"Odr4"
"Lrrc8b";0,287383717565656;-0,0600845430564202;0,209;0,21;1;"Lrrc8b"
"Smim8";0,288013679581408;-0,0630803360732908;0,374;0,364;1;"Smim8"
"Prkaa1";0,288058262453014;-0,0178633032421626;0,136;0,124;1;"Prkaa1"
"Ncaph2";0,28830548178591;0,00704886715683245;0,23;0,233;1;"Ncaph2"
"Vezf1";0,288426410839003;-0,0148439099026717;0,291;0,293;1;"Vezf1"
"Csad";0,288788184412096;-0,0208464365007644;0,129;0,136;1;"Csad"
"Irgm1";0,288936035057435;0,00134988386995633;0,134;0,124;1;"Irgm1"
"Ubxn7";0,28912641113698;0,00521813839905794;0,133;0,123;1;"Ubxn7"
"Stat1";0,28931853143813;-0,0711112445203068;0,284;0,265;1;"Stat1"
"Fam173a";0,290069597041199;-0,029977227866729;0,611;0,598;1;"Fam173a"
"Limd1";0,290134501540435;-0,00932541989154345;0,335;0,331;1;"Limd1"
"Fam110c";0,290189119579697;-0,0382903588684686;0,115;0,104;1;"Fam110c"
"Diablo";0,290603236317826;-0,0318047674657193;0,255;0,256;1;"Diablo"
"Zfp451";0,291409443268014;-0,0063322437191492;0,133;0,14;1;"Zfp451"
"Whamm";0,291563371052701;-0,0636256046677101;0,149;0,154;1;"Whamm"
"Irf2";0,291580517201916;0,00263249114260233;0,538;0,511;1;"Irf2"
"Lnx1";0,292654871661766;-0,0507291941358779;0,121;0,109;1;"Lnx1"
"Rnf125";0,29267719474355;0,0576963247368078;0,14;0,131;1;"Rnf125"
"Wdr70";0,292823565663954;-0,0207545945738193;0,19;0,195;1;"Wdr70"
"Pdzd8";0,293428484419299;-0,0606688281385795;0,268;0,27;1;"Pdzd8"
"Eif4ebp2";0,293602242418676;0,0264386610979999;0,407;0,384;1;"Eif4ebp2"
"Ndel1";0,293621791736303;-0,0326203398846106;0,191;0,194;1;"Ndel1"
"Ccdc107";0,293831667057809;-0,0621127099818344;0,578;0,569;1;"Ccdc107"
"Zup1";0,294134493534368;0,0623832972344434;0,217;0,204;1;"Zup1"
"Cltb";0,294527422237748;-0,0645894829971131;0,478;0,465;1;"Cltb"
"Slc30a5";0,294574217375189;-0,00909047367185312;0,301;0,274;1;"Slc30a5"
"Akirin2";0,294608312732349;-0,01992263615968;0,398;0,392;1;"Akirin2"
"Prps1";0,294762515026169;0,0225488565583458;0,114;0,105;1;"Prps1"
"Mvb12a";0,295005303351964;3,77565612701414e-05;0,577;0,549;1;"Mvb12a"
"Ncoa7";0,295055834416488;-0,0892849732353209;0,225;0,226;1;"Ncoa7"
"1600020E01Rik";0,295464459869995;0,0566956962611974;0,139;0,129;1;"1600020E01Rik"
"Trip12";0,296740252769614;-0,00055838768673111;0,399;0,372;1;"Trip12"
"Hdac4";0,297466166731362;0,00294848885523102;0,155;0,143;1;"Hdac4"
"9130008F23Rik";0,297545815748403;-0,0371322090454095;0,24;0,219;1;"9130008F23Rik"
"Gpatch8";0,297641117087183;-0,0217302943276684;0,423;0,394;1;"Gpatch8"
"Gle1";0,297898249694261;-0,0517593478169894;0,157;0,164;1;"Gle1"
"Ap2a1";0,298237978550916;-0,00421764241352973;0,162;0,166;1;"Ap2a1"
"Psme1";0,298408013801118;0,0315740868524319;0,825;0,809;1;"Psme1"
"Rac1";0,298692173707854;-0,0483076855330975;0,675;0,669;1;"Rac1"
"Tmem33";0,298851511798987;-0,0251408467245486;0,426;0,413;1;"Tmem33"
"Rab4a";0,299539321246724;-0,0806190506751585;0,405;0,397;1;"Rab4a"
"Traf3";0,299714246394873;0,0104062741609998;0,107;0,098;1;"Traf3"
"Hmgcl";0,300359386446544;-0,0560201587211515;0,521;0,494;1;"Hmgcl"
"Cadps2";0,300399646087066;-0,0316507123834159;0,11;0,101;1;"Cadps2"
"Ccdc88c";0,300499624682661;0,0506581814158927;0,27;0,254;1;"Ccdc88c"
"Dnajc17";0,300737817633555;-0,023151759538749;0,127;0,133;1;"Dnajc17"
"Lratd2";0,300778786000373;-0,0253925736495973;0,212;0,195;1;"Lratd2"
"Zhx3";0,30078772552977;-0,0152960212135075;0,127;0,117;1;"Zhx3"
"Cdh17";0,300792928853196;-0,0535649715155189;0,598;0,619;1;"Cdh17"
"Dusp19";0,300804360494267;-0,0387531528818253;0,201;0,202;1;"Dusp19"
"Alg14";0,300967106527576;-0,0535633375640109;0,169;0,171;1;"Alg14"
"Dip2b";0,301237848184039;0,00472992404600037;0,188;0,176;1;"Dip2b"
"Efr3a";0,301877691515228;0,0554591083251832;0,343;0,32;1;"Efr3a"
"Pole4";0,301884533977779;0,0129562374015351;0,395;0,371;1;"Pole4"
"Pibf1";0,302199275312026;0,00355003289578243;0,117;0,108;1;"Pibf1"
"Cwc25";0,302357286297499;-0,0152058701807462;0,179;0,166;1;"Cwc25"
"Sap18";0,302778392543778;-0,00159116190827358;0,679;0,666;1;"Sap18"
"Polr3e";0,303684465810658;-0,0154801631074032;0,109;0,115;1;"Polr3e"
"Otud5";0,303772141713952;-0,0288822660795147;0,217;0,2;1;"Otud5"
"Ppt1";0,303857610137426;0,000756128587485805;0,224;0,205;1;"Ppt1"
"N6amt1";0,304421395289398;-0,010237625596735;0,2;0,204;1;"N6amt1"
"Psen2";0,30464554651992;-0,0503193223689865;0,125;0,13;1;"Psen2"
"Ss18";0,304651105359615;0,0109577210808353;0,218;0,225;1;"Ss18"
"Ipo8";0,304949574996079;-0,0627553644066656;0,222;0,222;1;"Ipo8"
"Ogfr";0,305464359041307;-0,057163572017948;0,182;0,186;1;"Ogfr"
"Tcf12";0,305659971169047;0,0500069849824935;0,361;0,341;1;"Tcf12"
"Sat1";0,305688017738988;-0,00676057186823908;0,612;0,595;1;"Sat1"
"Ap2m1";0,30585581190647;-0,0465267403587135;0,567;0,564;1;"Ap2m1"
"Ctbp1";0,305941048760761;-0,000921888611450372;0,449;0,444;1;"Ctbp1"
"C2cd3";0,30607178601274;-0,0244754002885614;0,128;0,135;1;"C2cd3"
"Dync1li1";0,306073494593987;-0,0565566098480974;0,34;0,333;1;"Dync1li1"
"Sphk2";0,306665694997131;-0,0826342802885819;0,28;0,275;1;"Sphk2"
"Atg3";0,306806364171873;-0,0964780105818828;0,422;0,41;1;"Atg3"
"Prdm16";0,307067323860069;-0,0548710296850025;0,134;0,138;1;"Prdm16"
"Riok1";0,307189182498047;0,137494400054636;0,219;0,208;1;"Riok1"
"Apc";0,307334148633001;-0,0807266519962762;0,311;0,305;1;"Apc"
"Gyg";0,308157542271694;0,0235393521301311;0,119;0,11;1;"Gyg"
"Becn1";0,308565294594292;-0,0377027796368367;0,425;0,415;1;"Becn1"
"Bad";0,309163195625192;0,00122135823633029;0,487;0,461;1;"Bad"
"C530008M17Rik";0,309192142014809;-0,0603483624872044;0,124;0,113;1;"C530008M17Rik"
"Hmbox1";0,309212627618427;0,00221327782375719;0,149;0,154;1;"Hmbox1"
"Uhrf1bp1l";0,309302477660854;-0,0516025403071459;0,151;0,155;1;"Uhrf1bp1l"
"Abraxas2";0,310040742280829;-0,0334232531034112;0,265;0,264;1;"Abraxas2"
"Kdm4c";0,310282341180109;-0,0392791546787855;0,103;0,093;1;"Kdm4c"
"Txndc9";0,310519514116653;-0,0721742205661865;0,49;0,474;1;"Txndc9"
"Dmxl1";0,310803349863998;-0,0280103919356727;0,347;0,341;1;"Dmxl1"
"Maff";0,310957142004054;-0,0504314914906003;0,152;0,156;1;"Maff"
"Pdcd6ip";0,311415196633655;0,0234519942496512;0,547;0,521;1;"Pdcd6ip"
"Ints6";0,311772954563945;0,0350038840402553;0,229;0,215;1;"Ints6"
"Ubqln2";0,311838470524831;0,00876201246738384;0,102;0,108;1;"Ubqln2"
"Rnf187";0,312163650689403;-0,0350847834825059;0,454;0,445;1;"Rnf187"
"Stxbp3";0,312617620450432;-0,0352054131902347;0,33;0,302;1;"Stxbp3"
"Otud7b";0,313004546016481;0,0145117866858919;0,132;0,123;1;"Otud7b"
"Vps13a";0,313293802698525;-0,044491494078617;0,41;0,402;1;"Vps13a"
"Ints4";0,313485161798267;0,0245666381205547;0,114;0,105;1;"Ints4"
"Dyrk2";0,313562095219627;-0,0526599961389157;0,423;0,395;1;"Dyrk2"
"Ctu2";0,314106479444506;0,0488923111616349;0,183;0,17;1;"Ctu2"
"Slc25a51";0,314136204816727;-0,0324936641378171;0,307;0,283;1;"Slc25a51"
"Fbxw11";0,314196313472519;0,0206707460125087;0,165;0,153;1;"Fbxw11"
"Mrpl33";0,314277504503657;-0,00702048762841345;0,727;0,72;1;"Mrpl33"
"Cpsf4";0,314628395702491;-0,0399613741949055;0,124;0,129;1;"Cpsf4"
"Ugt2a3";0,315202782087528;-0,0268097654562932;0,222;0,205;1;"Ugt2a3"
"Mdp1";0,315262434191056;-0,00539475680973944;0,559;0,525;1;"Mdp1"
"Psme4";0,315345876337526;-0,0425705963003554;0,355;0,348;1;"Psme4"
"Rpp21";0,315405008221093;-0,0263846133890557;0,59;0,581;1;"Rpp21"
"Mettl6";0,315562952528321;-0,0197662337629427;0,144;0,149;1;"Mettl6"
"Krtcap2";0,315732956247991;-0,0346750745943716;0,762;0,758;1;"Krtcap2"
"Rragd";0,31650522476205;-0,0771131715284336;0,287;0,281;1;"Rragd"
"Dedd";0,316940459915169;-0,0520797948237557;0,15;0,153;1;"Dedd"
"Tspan14";0,316949495913663;-0,0204914350349902;0,161;0,148;1;"Tspan14"
"8030462N17Rik";0,317100989026645;-0,0503362040654997;0,11;0,115;1;"8030462N17Rik"
"Rbbp6";0,317171417088134;0,00641239773013669;0,481;0,476;1;"Rbbp6"
"Dnajc7";0,317300002358547;0,0181971303800192;0,567;0,547;1;"Dnajc7"
"Asl";0,317420801954131;-0,00520410911081354;0,185;0,19;1;"Asl"
"Pdik1l";0,317639305948553;-0,0374156864653562;0,146;0,151;1;"Pdik1l"
"Rxrb";0,317734498869222;-0,0189343630149699;0,218;0,22;1;"Rxrb"
"Supt20";0,318208661727926;-0,00355831606127155;0,252;0,256;1;"Supt20"
"Rhot1";0,318374623097792;0,0109022321619757;0,17;0,157;1;"Rhot1"
"Ppp4r3b";0,318959871316051;-0,0363696188362108;0,452;0,438;1;"Ppp4r3b"
"Snapc3";0,319176737466771;0,0131208085369267;0,118;0,109;1;"Snapc3"
"Setd2";0,319408098125059;0,000278017644288364;0,284;0,289;1;"Setd2"
"Srpk2";0,319620338195553;0,078372745768717;0,193;0,205;1;"Srpk2"
"Eps15";0,319990431007554;0,00576350511129614;0,211;0,194;1;"Eps15"
"Rbm47";0,32000308255632;-0,0112652778360998;0,546;0,539;1;"Rbm47"
"Serpinb6a";0,320119537060145;-0,068941133512737;0,624;0,63;1;"Serpinb6a"
"Kctd6";0,320189991353794;-0,0286647308253269;0,105;0,095;1;"Kctd6"
"Lrrc1";0,320540625995879;-0,0419197484064557;0,216;0,198;1;"Lrrc1"
"Akap8l";0,320723700853294;-0,05778301753603;0,233;0,216;1;"Akap8l"
"Gapdh";0,320910585803266;0,00859870591352685;0,88;0,885;1;"Gapdh"
"Tsc22d1";0,321255790874339;-0,0824398415664223;0,536;0,518;1;"Tsc22d1"
"Mea1";0,321571739138148;-0,0134901256810323;0,479;0,454;1;"Mea1"
"Hexim1";0,321609857581068;-0,0588851505455774;0,25;0,25;1;"Hexim1"
"Hsdl1";0,322242619621259;-0,0769861780094899;0,108;0,112;1;"Hsdl1"
"Zfp617";0,322516647469837;-0,000859139947559762;0,131;0,12;1;"Zfp617"
"Tjp1";0,322927896799233;-0,0552191241391666;0,269;0,247;1;"Tjp1"
"Arl6ip6";0,323276252864518;-0,0303348931449676;0,238;0,239;1;"Arl6ip6"
"Bnip1";0,323321016396536;-0,0752393449288805;0,228;0,226;1;"Bnip1"
"Sptssa";0,323476599821542;-0,0350894108069744;0,647;0,669;1;"Sptssa"
"Msl1";0,324051739978203;-0,088149124188018;0,299;0,293;1;"Msl1"
"Ssbp4";0,324818873316685;0,0155427719412182;0,227;0,233;1;"Ssbp4"
"Czib";0,325074520800744;-0,0404429630608982;0,313;0,308;1;"Czib"
"Usp48";0,325089796470237;-0,0390828023609487;0,228;0,231;1;"Usp48"
"Slc38a1";0,325776985192084;0,179378740476536;0,35;0,345;1;"Slc38a1"
"Myo18a";0,326059090742588;-0,0524208766132935;0,248;0,229;1;"Myo18a"
"Elp2";0,326209164531151;0,000379241355403459;0,141;0,147;1;"Elp2"
"Naa60";0,326537910268973;-0,0599648582513082;0,192;0,176;1;"Naa60"
"Snd1";0,326636503529077;-0,0398750147894047;0,298;0,297;1;"Snd1"
"Wrn";0,326665543833659;0,0389378445378825;0,15;0,14;1;"Wrn"
"Ggact";0,32685773379206;-0,0511505890515183;0,389;0,384;1;"Ggact"
"AA986860";0,3269579206255;-0,0633178926925918;0,189;0,174;1;"AA986860"
"Mex3c";0,327147663271192;-0,0107380892270016;0,275;0,253;1;"Mex3c"
"Mafg";0,327157231165768;-0,0690191024517276;0,253;0,25;1;"Mafg"
"Fam50a";0,327162767379632;-0,0256086383647504;0,285;0,285;1;"Fam50a"
"Nbas";0,327507593438863;-0,0290287336187241;0,146;0,15;1;"Nbas"
"Hjurp";0,328064337134858;-0,0698944623476824;0,467;0,437;1;"Hjurp"
"Itgb1";0,328084511758219;-0,032362568607063;0,519;0,516;1;"Itgb1"
"Fbxw2";0,328286959194072;-0,00785172721287108;0,282;0,285;1;"Fbxw2"
"Lin7c";0,328684599561172;-0,0555163400137756;0,421;0,411;1;"Lin7c"
"Tob2";0,328748792725988;0,057609559999014;0,336;0,317;1;"Tob2"
"Taf1";0,32880208631568;-0,0130849645374929;0,272;0,276;1;"Taf1"
"Dym";0,329059590504672;-0,010021202536575;0,11;0,102;1;"Dym"
"Cherp";0,329462442347299;-0,0181234996354206;0,175;0,179;1;"Cherp"
"Mrps18c";0,329837832147427;-0,0408156506586854;0,578;0,572;1;"Mrps18c"
"Pdzd11";0,330079104755656;-0,0320722228872506;0,344;0,335;1;"Pdzd11"
"Ddhd1";0,330314476031295;-0,0126245110696355;0,188;0,191;1;"Ddhd1"
"Polr2k";0,330380034422335;-0,0589626145028999;0,594;0,581;1;"Polr2k"
"Casc3";0,33101071086438;0,0284130009151637;0,226;0,211;1;"Casc3"
"Pcgf5";0,331379489468143;0,00329145329485725;0,219;0,221;1;"Pcgf5"
"Oxnad1";0,331411972560071;-0,0244349680140601;0,177;0,178;1;"Oxnad1"
"Dcaf5";0,331581527550433;0,0341202967956717;0,117;0,108;1;"Dcaf5"
"Slc5a1";0,332098930661853;-0,105600136835539;0,547;0,57;1;"Slc5a1"
"Myl12a";0,332482416399268;0,0645905054910976;0,676;0,649;1;"Myl12a"
"Ctbp2";0,332544448693653;-0,0320965454049065;0,221;0,221;1;"Ctbp2"
"Zdhhc4";0,333038241771784;-0,0147376504259054;0,141;0,13;1;"Zdhhc4"
"Tnrc18";0,333092949100942;-0,0372335252193549;0,254;0,235;1;"Tnrc18"
"Pls1";0,333137440273951;0,0021785317120433;0,564;0,569;1;"Pls1"
"Chmp3";0,333156632511706;-0,0716656535105306;0,491;0,474;1;"Chmp3"
"Jakmip1";0,333486095721478;0,063661481512054;0,234;0,221;1;"Jakmip1"
"Chchd2";0,334031400267589;0,0151607565385916;0,945;0,95;1;"Chchd2"
"Pign";0,33409291985289;-0,0131294958822883;0,12;0,111;1;"Pign"
"Hira";0,334140561815219;0,00816994556145462;0,169;0,157;1;"Hira"
"Mosmo";0,334235471449777;0,00658068183158211;0,128;0,12;1;"Mosmo"
"Mospd2";0,334587442368023;0,00234387223967084;0,096;0,101;1;"Mospd2"
"Vipas39";0,335025566107622;-0,0276355463344778;0,169;0,172;1;"Vipas39"
"Ly96";0,335067956300381;-0,0102819323031481;0,146;0,135;1;"Ly96"
"Fbxw7";0,335208484459829;0,00632759834603991;0,144;0,15;1;"Fbxw7"
"Sesn1";0,335249159820371;-0,0620884969836317;0,251;0,252;1;"Sesn1"
"Tm7sf3";0,335456087176564;-0,0395588989164641;0,235;0,215;1;"Tm7sf3"
"Scamp3";0,335480262134343;-0,00966771174942327;0,326;0,301;1;"Scamp3"
"Pds5a";0,335717229950478;-0,0602543688106387;0,396;0,392;1;"Pds5a"
"Tmem258";0,336229759659022;0,00870361727648072;0,734;0,728;1;"Tmem258"
"Wdr45b";0,336866951459816;-0,0195308865945925;0,252;0,253;1;"Wdr45b"
"2010315B03Rik";0,337345039204989;0,00759481253260225;0,153;0,141;1;"2010315B03Rik"
"Tmem170b";0,338580833604169;0,00546271593508973;0,109;0,1;1;"Tmem170b"
"Pnp";0,338830208161409;-0,0412326324234433;0,581;0,589;1;"Pnp"
"Zfp800";0,339141923979311;-0,0670273233914156;0,273;0,275;1;"Zfp800"
"Pik3c3";0,339239048490733;0,0235272830990795;0,107;0,098;1;"Pik3c3"
"Rars2";0,339453662625811;-0,039090958136489;0,233;0,231;1;"Rars2"
"Mecp2";0,340142938529536;0,0334733868454315;0,147;0,137;1;"Mecp2"
"Mettl17";0,340275753205831;-0,00265681623801256;0,105;0,097;1;"Mettl17"
"Rnf38";0,340276388297905;-0,0311370912128142;0,152;0,157;1;"Rnf38"
"Plekha1";0,340369995856637;-0,0270375864308958;0,175;0,162;1;"Plekha1"
"Stk19";0,340764879081699;-0,0772559156633411;0,309;0,302;1;"Stk19"
"Slc29a1";0,341080788582482;-0,0141442733553178;0,115;0,123;1;"Slc29a1"
"Kctd3";0,341170241437601;-0,0441262233834956;0,123;0,127;1;"Kctd3"
"Srcap";0,342066726924613;0,0540716927551359;0,27;0,253;1;"Srcap"
"Swap70";0,342077976272727;0,0978659367186403;0,222;0,212;1;"Swap70"
"Asah1";0,343047182208801;-0,00281668418842318;0,309;0,307;1;"Asah1"
"Nqo2";0,343205079347262;-0,0335993162120192;0,267;0,244;1;"Nqo2"
"Jarid2";0,343451111619998;0,0562337437248173;0,303;0,284;1;"Jarid2"
"Mtfmt";0,343470897941436;-0,0320911094426083;0,177;0,179;1;"Mtfmt"
"Foxa1";0,343804566838392;-0,0511668485329802;0,12;0,125;1;"Foxa1"
"Tmem168";0,34423868864497;0,0361312339239551;0,103;0,096;1;"Tmem168"
"Fgfr1op2";0,344446005470483;-0,0545441939329685;0,568;0,55;1;"Fgfr1op2"
"Pomp";0,344776070492644;-0,0483039154187748;0,749;0,76;1;"Pomp"
"Xaf1";0,345466915517376;-0,0216484405177583;0,119;0,111;1;"Xaf1"
"Ngdn";0,345509887198674;-0,0138569130230396;0,283;0,284;1;"Ngdn"
"Pdia5";0,345963816952708;-0,0368959203305431;0,107;0,098;1;"Pdia5"
"Pdcd6";0,34606924761826;0,00565927000874811;0,641;0,631;1;"Pdcd6"
"Sap30bp";0,346474144311496;-0,0150609128320454;0,217;0,219;1;"Sap30bp"
"Zcchc10";0,347130451443905;0,0173920501304668;0,122;0,129;1;"Zcchc10"
"Sh3yl1";0,347390494306808;-0,0668541268126041;0,227;0,223;1;"Sh3yl1"
"Mtch2";0,347635770945423;0,0108590268149218;0,64;0,653;1;"Mtch2"
"Dnajb2";0,347685644408611;0,0145825988271955;0,127;0,118;1;"Dnajb2"
"Lysmd3";0,348132191241319;-0,0901385843855591;0,313;0,31;1;"Lysmd3"
"Galnt10";0,348796449075746;-0,066927542939621;0,155;0,158;1;"Galnt10"
"Cox11";0,348956565681373;-0,0382592375546311;0,215;0,213;1;"Cox11"
"Sec22b";0,349064605121133;0,00147968135258136;0,423;0,394;1;"Sec22b"
"Golga2";0,349538392108457;0,00737502855591099;0,154;0,141;1;"Golga2"
"Nfe2l2";0,349555608363717;-0,0682585539551681;0,597;0,609;1;"Nfe2l2"
"Pttg1";0,350102598608418;-0,00734446374645192;0,324;0,325;1;"Pttg1"
"2310061I04Rik";0,350581437309407;-0,0617155521726901;0,306;0,299;1;"2310061I04Rik"
"Atg4d";0,350719560205703;-0,0398653880074282;0,319;0,293;1;"Atg4d"
"Tnpo1";0,350791783874621;-0,0107064863988459;0,28;0,282;1;"Tnpo1"
"Bcap29";0,350884988223029;0,00471022250553405;0,189;0,195;1;"Bcap29"
"Xpo6";0,351261696908759;-0,0394778943371338;0,15;0,155;1;"Xpo6"
"Parg";0,352065642162086;0,013032450447039;0,213;0,198;1;"Parg"
"Erbb3";0,352477341937151;-0,0347200432364537;0,494;0,474;1;"Erbb3"
"Phf6";0,352818813780845;0,0337741736350115;0,127;0,134;1;"Phf6"
"Crebzf";0,352899183466825;0,0247644965768156;0,202;0,19;1;"Crebzf"
"Hmgxb3";0,353228862445861;-0,0112159836315973;0,128;0,118;1;"Hmgxb3"
"Pcmt1";0,353970423323412;-0,021004246029333;0,474;0,457;1;"Pcmt1"
"Chka";0,354892865402058;-0,171362308326991;0,516;0,512;1;"Chka"
"Lxn";0,355008039882513;-0,0408652285112099;0,143;0,132;1;"Lxn"
"Nop9";0,355558309334059;-0,0144381091551822;0,143;0,147;1;"Nop9"
"9930021J03Rik";0,356195745106973;-0,0361999000697045;0,233;0,234;1;"9930021J03Rik"
"Galnt2";0,356391857955669;0,00700823982668036;0,201;0,186;1;"Galnt2"
"Cir1";0,356834997568042;0,0044470082231064;0,272;0,255;1;"Cir1"
"9530068E07Rik";0,357297342646939;-0,0380472851794601;0,235;0,237;1;"9530068E07Rik"
"Madd";0,357475788944041;0,0451788284720588;0,11;0,103;1;"Madd"
"Smap2";0,357614696345722;0,0843748002605763;0,3;0,283;1;"Smap2"
"Dctn5";0,357642694587445;-0,0313194288989214;0,213;0,198;1;"Dctn5"
"Tmem63a";0,358617263065862;0,031957154359733;0,111;0,103;1;"Tmem63a"
"Sdr39u1";0,358634327540373;-0,0241282565591192;0,226;0,206;1;"Sdr39u1"
"Cotl1";0,358870666017647;0,138976295663546;0,578;0,557;1;"Cotl1"
"Rspry1";0,358939192569985;0,0276281378353482;0,207;0,193;1;"Rspry1"
"Sft2d1";0,359183327899628;-0,00947949821990368;0,385;0,358;1;"Sft2d1"
"Myh9";0,359385108597751;0,0870232573290821;0,584;0,563;1;"Myh9"
"Cog1";0,359625432466949;-0,0163517095367288;0,153;0,142;1;"Cog1"
"Setd1a";0,359650537808184;-0,0242141160510529;0,101;0,106;1;"Setd1a"
"Arrdc3";0,359835395977408;0,0803941067014466;0,129;0,123;1;"Arrdc3"
"Nfx1";0,359941880533198;-0,0267666652403384;0,267;0,268;1;"Nfx1"
"Srp14";0,360349022347996;-0,0214901460124;0,662;0,647;1;"Srp14"
"Xpnpep1";0,360514619557359;-0,118181718585048;0,419;0,407;1;"Xpnpep1"
"Rhob";0,360639093292721;-0,124295155221861;0,418;0,41;1;"Rhob"
"Atpaf2";0,361016838963851;0,0034560203311324;0,192;0,179;1;"Atpaf2"
"Erich1";0,36106320871529;-0,036783663350436;0,12;0,109;1;"Erich1"
"Snx14";0,361980784805017;-0,0275229480129908;0,174;0,161;1;"Snx14"
"Fam91a1";0,362256660496783;-0,0633501073489434;0,292;0,286;1;"Fam91a1"
"Cnot6";0,362362329560968;-0,0119651711878487;0,366;0,36;1;"Cnot6"
"Lactb";0,363506525139707;-0,0168302963532065;0,229;0,212;1;"Lactb"
"Nudt3";0,363831333422501;0,0311645961635043;0,306;0,309;1;"Nudt3"
"Spred1";0,364175520812819;-0,0196844624770784;0,127;0,131;1;"Spred1"
"Pde3a";0,3642000366984;-0,0605031934991687;0,268;0,244;1;"Pde3a"
"Rab35";0,364556033138949;-0,0337926865928746;0,222;0,222;1;"Rab35"
"Stx7";0,366323086708047;-0,00888629522144124;0,427;0,396;1;"Stx7"
"Ftl1";0,367338988842701;0,066671150870409;0,892;0,899;1;"Ftl1"
"Tbp";0,368022653716262;-0,00389262286099804;0,1;0,092;1;"Tbp"
"Dhdds";0,368449734007226;-0,0326627037911181;0,125;0,129;1;"Dhdds"
"Zfp236";0,36852128710691;0,034529400963964;0,107;0,099;1;"Zfp236"
"Vma21";0,368648087972447;-0,024732896168533;0,431;0,425;1;"Vma21"
"Smarcd1";0,368905316983455;0,00287187205347411;0,169;0,174;1;"Smarcd1"
"Usp39";0,369189793316109;-0,0244708510090241;0,165;0,168;1;"Usp39"
"Katna1";0,369271955455128;0,0175471370237654;0,27;0,268;1;"Katna1"
"Zfp932";0,369707137802928;0,00238122596550633;0,098;0,103;1;"Zfp932"
"Edc3";0,370775868967643;0,0118955555578446;0,107;0,099;1;"Edc3"
"Vps50";0,371427348366422;-0,0112661658051442;0,14;0,13;1;"Vps50"
"Vps41";0,371711265070533;-0,00989211835160397;0,213;0,2;1;"Vps41"
"Apbb2";0,371893012020209;-0,0489501890993943;0,147;0,15;1;"Apbb2"
"2310057M21Rik";0,37193327547435;-0,0415105261590438;0,102;0,107;1;"2310057M21Rik"
"Timm29";0,372000468616205;0,0257577850916321;0,127;0,118;1;"Timm29"
"Cdkn2d";0,372001399604337;0,0419657616853781;0,114;0,121;1;"Cdkn2d"
"Cdc25a";0,372114528260441;-0,00912822831696281;0,359;0,334;1;"Cdc25a"
"Arfgap2";0,372292671279286;0,0354636576833142;0,258;0,243;1;"Arfgap2"
"1700025G04Rik";0,372404326275299;0,0333274172788324;0,168;0,158;1;"1700025G04Rik"
"Ago3";0,372448482704729;0,00762210952963371;0,113;0,105;1;"Ago3"
"Inpp5b";0,372756734512955;0,0684491794787127;0,175;0,163;1;"Inpp5b"
"Sacm1l";0,372829910918175;0,00903254311917034;0,275;0,255;1;"Sacm1l"
"Dnajc1";0,372879064129385;0,0368083675742304;0,289;0,273;1;"Dnajc1"
"Ube2d1";0,372924386023406;0,00613219339779308;0,218;0,221;1;"Ube2d1"
"Ube2k";0,373099646460926;0,00694098910494834;0,564;0,55;1;"Ube2k"
"Ip6k2";0,373130940711265;-0,0557091123687806;0,16;0,161;1;"Ip6k2"
"Morc2a";0,37325446294134;-0,0562199854626089;0,103;0,108;1;"Morc2a"
"Trappc4";0,373367211543975;-0,0121933221583268;0,595;0,587;1;"Trappc4"
"Lgalsl";0,373763326608937;-0,0229186797758317;0,169;0,171;1;"Lgalsl"
"Nucb1";0,374008116455001;-0,0129070679370226;0,466;0,433;1;"Nucb1"
"Smg6";0,375528612739266;-0,0442805113796073;0,288;0,29;1;"Smg6"
"Pcnx3";0,376359886894851;0,0161607997510379;0,157;0,147;1;"Pcnx3"
"Lsm1";0,376410789316534;-0,037789621969972;0,495;0,484;1;"Lsm1"
"Aldoa";0,37643335580925;-0,0375330372251512;0,749;0,744;1;"Aldoa"
"Rufy1";0,376841717066705;-0,0408688390285485;0,114;0,118;1;"Rufy1"
"AC149090.1";0,376927325698138;-0,083879546680042;0,373;0,369;1;"AC149090.1"
"Fam45a";0,37693322142428;-0,0245874429472419;0,141;0,145;1;"Fam45a"
"Pygo2";0,377603599459899;-0,00118498417230192;0,095;0,1;1;"Pygo2"
"Pex7";0,377650608894153;-0,0462762977469804;0,377;0,37;1;"Pex7"
"Ap5m1";0,377884756558548;0,0059340411957684;0,166;0,154;1;"Ap5m1"
"Kidins220";0,378015221947974;-0,0304053878607457;0,184;0,171;1;"Kidins220"
"Diaph2";0,378067835581984;0,0682296478403286;0,118;0,111;1;"Diaph2"
"Prkaa2";0,378274976532115;-0,010029702215525;0,162;0,15;1;"Prkaa2"
"Eif2ak2";0,378320926448144;-0,033079582492364;0,239;0,238;1;"Eif2ak2"
"Mtmr1";0,378989844811693;0,062381351316815;0,132;0,124;1;"Mtmr1"
"Itm2b";0,379280906660932;0,00353945555309121;0,907;0,9;1;"Itm2b"
"Yes1";0,379403718957604;-0,0537169067910598;0,36;0,335;1;"Yes1"
"Gabpb1";0,379687819919075;0,0286305242845427;0,126;0,132;1;"Gabpb1"
