"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"gene"
"Dynlrb1";1,14102574134983e-78;-0,278446864891729;0,431;0,541;2,56023355844076e-74;"Dynlrb1"
"Uqcc2";1,71816870250186e-78;-0,278566782574342;0,349;0,459;3,85522693467366e-74;"Uqcc2"
"Neat1";4,0922946611935e-78;0,424562404918944;0,602;0,536;9,18229076078599e-74;"Neat1"
"Spcs1";4,11347593646503e-78;-0,24283424703114;0,416;0,53;9,22981730624024e-74;"Spcs1"
"Map1lc3a";6,24661694324366e-78;-0,287856534708426;0,397;0,507;1,40161590972501e-73;"Map1lc3a"
"Jund";8,34027977196656e-78;0,406217913877241;0,918;0,92;1,87139197523386e-73;"Jund"
"Col3a1";1,00370002475378e-77;-0,366409094617986;0,785;0,836;2,25210211554252e-73;"Col3a1"
"S100a10";1,19913182953816e-77;-0,350665626772465;0,551;0,638;2,69061199911773e-73;"S100a10"
"Nr4a1";1,82940598931704e-77;0,58758519037518;0,541;0,449;4,10482115882958e-73;"Nr4a1"
"Spcs2";2,175494693785e-77;-0,247543156288157;0,362;0,475;4,88137499391478e-73;"Spcs2"
"Zfp36";1,44307681988357e-76;0,615141058945325;0,662;0,588;3,23797576845475e-72;"Zfp36"
"Elovl5";1,77812709267903e-76;0,37274390104627;0,284;0,197;3,98976157055321e-72;"Elovl5"
"Eif3f";4,91686353810036e-76;-0,24381184347976;0,491;0,604;1,10324584067896e-71;"Eif3f"
"Gm10076";6,1452120111306e-76;0,243546078013566;0,881;0,874;1,37886267105748e-71;"Gm10076"
"Grcc10";6,49013819086125e-76;-0,240594691001882;0,555;0,661;1,45625720726545e-71;"Grcc10"
"Srp14";9,37971993130065e-76;-0,251107935692292;0,469;0,581;2,10462155818524e-71;"Srp14"
"Actg1";9,9149218941509e-76;0,314574542484087;0,902;0,892;2,22471017460958e-71;"Actg1"
"Grpel1";1,42289367808253e-75;-0,235528917725019;0,133;0,217;3,19268883488158e-71;"Grpel1"
"Rnaset2a";5,04358719772291e-75;-0,269278999641606;0,177;0,269;1,13168009542507e-70;"Rnaset2a"
"Hdac7";5,85729929275794e-75;0,368077419585356;0,304;0,217;1,31426081530903e-70;"Hdac7"
"Col1a1";5,91203230068305e-75;-0,360982848742538;0,735;0,796;1,32654180762726e-70;"Col1a1"
"Bgn";7,11262267886301e-75;-0,249480878208115;0,766;0,832;1,59593027668328e-70;"Bgn"
"Rnaset2b";1,76644754471441e-74;-0,258660618282067;0,157;0,245;3,96355500083019e-70;"Rnaset2b"
"Pnkd";2,43805508230837e-74;-0,260722970540104;0,172;0,261;5,47050799368353e-70;"Pnkd"
"Sri";3,42223045704782e-74;-0,273671687901407;0,322;0,427;7,67880069952389e-70;"Sri"
"Fkbp2";6,75903942189371e-74;-0,259283739761677;0,309;0,417;1,51659326548451e-69;"Fkbp2"
"Rheb";1,008612423649e-72;-0,248261308664659;0,293;0,397;2,26312455618363e-68;"Rheb"
"Elof1";1,27846918815441e-72;-0,232685531490908;0,118;0,197;2,86862916438086e-68;"Elof1"
"Atp5l";1,28764823559079e-72;-0,199190208507712;0,814;0,886;2,88922511101861e-68;"Atp5l"
"Tmem176a";2,18208961737825e-72;-0,511361424484505;0,677;0,711;4,89617268347331e-68;"Tmem176a"
"Mrps16";3,81980435038078e-72;-0,237506328325946;0,196;0,29;8,57087700138439e-68;"Mrps16"
"Bmyc";5,31638355129555e-72;-0,263125744878509;0,125;0,204;1,1928901412397e-67;"Bmyc"
"Ndufs4";1,02209403221348e-71;-0,222941585674589;0,191;0,286;2,2933745894806e-67;"Ndufs4"
"Timm8b";1,26422988418657e-71;-0,259169099015588;0,213;0,307;2,83667901413782e-67;"Timm8b"
"Ppdpf";1,71594408016849e-71;-0,25151274261031;0,226;0,323;3,85023532708205e-67;"Ppdpf"
"Tnfaip2";2,59219473213902e-71;0,539996598843179;0,418;0,337;5,81636653997354e-67;"Tnfaip2"
"Mien1";2,95108281283266e-71;-0,259232909218606;0,224;0,319;6,62163961543392e-67;"Mien1"
"Imp3";3,43050672414747e-71;-0,254499700596926;0,304;0,407;7,6973709876421e-67;"Imp3"
"Uqcrh";4,04762422969964e-71;-0,178996296971265;0,839;0,905;9,08205924660005e-67;"Uqcrh"
"Ifi27l2a";4,77937654303623e-71;-0,585329193609571;0,684;0,728;1,07239650872647e-66;"Ifi27l2a"
"Hsbp1";5,04575986412503e-71;-0,256289333204127;0,398;0,503;1,13216759831237e-66;"Hsbp1"
"Ifitm1";6,37247763816954e-71;-0,44192226440299;0,538;0,614;1,42985653245248e-66;"Ifitm1"
"Fbln1";7,3971355847572e-71;-0,278877481637884;0,555;0,66;1,65976928250782e-66;"Fbln1"
"Sys1";9,68563213787846e-71;-0,242073152216426;0,179;0,269;2,17326213909717e-66;"Sys1"
"Nop10";1,59244527363847e-70;-0,235292095128316;0,408;0,516;3,57312870499e-66;"Nop10"
"Sgk1";1,63869873357345e-70;0,490174739169541;0,232;0,153;3,6769122183921e-66;"Sgk1"
"Tomm5";1,76527565881674e-70;-0,23315213011246;0,322;0,429;3,96092552325299e-66;"Tomm5"
"Eva1b";1,94800990302794e-70;-0,273144873785364;0,383;0,49;4,3709446204141e-66;"Eva1b"
"Rhoc";2,25867776302383e-70;-0,24488212741591;0,463;0,569;5,06802116467287e-66;"Rhoc"
"Rgs5";2,59216334276303e-70;-0,434067126711895;0,46;0,553;5,81629610849168e-66;"Rgs5"
"Mrpl17";3,30813019197234e-70;-0,2381731114581;0,189;0,28;7,42278252474754e-66;"Mrpl17"
"Psmb2";4,21197773257418e-70;-0,245050954341242;0,246;0,344;9,45083563634995e-66;"Psmb2"
"Ddt";7,27561530850791e-70;-0,23938198111167;0,147;0,23;1,632502562923e-65;"Ddt"
"Znrd1";9,84677525992354e-70;-0,243853966816789;0,205;0,299;2,20941943282164e-65;"Znrd1"
"Ddx3x";1,02976303754119e-69;0,313583413437522;0,728;0,685;2,31058230363493e-65;"Ddx3x"
"Sh3bgrl3";1,13891852493363e-69;-0,348372060041928;0,292;0,395;2,55550538624607e-65;"Sh3bgrl3"
"Mrpl23";2,1290040691129e-69;-0,233745204401291;0,316;0,419;4,77705933027553e-65;"Mrpl23"
"Fndc1";2,72316477135661e-69;-0,338226966123686;0,283;0,382;6,11023711396996e-65;"Fndc1"
"H2afv";4,2959828262962e-69;-0,238395899117477;0,49;0,598;9,63932626564342e-65;"H2afv"
"Pin1";4,68430615900968e-69;-0,227765067127043;0,139;0,221;1,05106461595859e-64;"Pin1"
"Mrpl58";8,78558744070385e-69;-0,233397735954351;0,131;0,21;1,97131010994513e-64;"Mrpl58"
"Lamtor4";1,0583171571687e-68;-0,228843235076652;0,361;0,47;2,37465203725512e-64;"Lamtor4"
"Iah1";1,39003539597571e-68;-0,233789028736441;0,119;0,195;3,11896142149029e-64;"Iah1"
"Pmm1";1,58983412509467e-68;-0,216848360374774;0,087;0,155;3,56726980988742e-64;"Pmm1"
"BC005537";2,27486134886748e-68;0,294748208931934;0,675;0,631;5,10433389458885e-64;"BC005537"
"H2-Q6";5,68521526409565e-68;0,485580907896187;0,319;0,234;1,27564860095778e-63;"H2-Q6"
"Tslp";1,09687455600408e-67;0,24466964213516;0,106;0,052;2,46116712876196e-63;"Tslp"
"Clic1";1,21254352864405e-67;-0,258821289262594;0,334;0,436;2,72070516957153e-63;"Clic1"
"Etfa";1,72435998851933e-67;-0,258949806189342;0,366;0,468;3,86911894223967e-63;"Etfa"
"Bcl7c";2,20617608455951e-67;-0,237417099847426;0,244;0,341;4,95021789853463e-63;"Bcl7c"
"Eif4ebp1";2,53458852487148e-67;-0,233205161385448;0,1;0,17;5,68710973210662e-63;"Eif4ebp1"
"Ift27";2,73209588385618e-67;-0,203237662576698;0,104;0,177;6,1302767441965e-63;"Ift27"
"Siva1";4,39030377428537e-67;-0,226538298855743;0,254;0,352;9,85096360874151e-63;"Siva1"
"Pi15";5,3824665881761e-67;-0,283891408620809;0,157;0,239;1,20771785305495e-62;"Pi15"
"Itga1";7,22668328074913e-67;0,467386350135091;0,425;0,345;1,62152319453449e-62;"Itga1"
"Gadd45a";9,20536748482911e-67;0,397083964564288;0,244;0,167;2,06550035624595e-62;"Gadd45a"
"Sfpq";1,12140508172295e-66;0,314923886880267;0,615;0,557;2,51620872236996e-62;"Sfpq"
"Sod1";1,29767599919659e-66;0,282995597954538;0,616;0,554;2,91172540699732e-62;"Sod1"
"Loxl1";3,70963641202496e-66;-0,280224208255832;0,358;0,457;8,32368218130161e-62;"Loxl1"
"Mrpl18";5,66721194528395e-66;-0,220089831446997;0,142;0,222;1,27160901628281e-61;"Mrpl18"
"Mrps34";5,7472836952738e-66;-0,225476094861954;0,12;0,194;1,28957551554554e-61;"Mrps34"
"Chrac1";2,12721283218283e-65;-0,230829399952095;0,17;0,254;4,77304015285183e-61;"Chrac1"
"Myl12b";2,24835909163399e-65;-0,239042766118231;0,455;0,56;5,04486812980834e-61;"Myl12b"
"Fmo2";2,87043302010006e-65;-0,359855434569309;0,38;0,473;6,44067761050052e-61;"Fmo2"
"Tnfrsf1a";4,04382361846804e-65;-0,242034958787864;0,378;0,484;9,07353143511859e-61;"Tnfrsf1a"
"Rex1bd";4,210742112313e-65;-0,23273433454936;0,336;0,438;9,44806315160791e-61;"Rex1bd"
"Mrpl42";6,25275772806412e-65;-0,234480959664321;0,16;0,242;1,40299377902303e-60;"Mrpl42"
"H2-K1";7,13230098036422e-65;0,233048861543607;0,918;0,89;1,60034569397412e-60;"H2-K1"
"Egfl7";9,22312575183722e-65;0,4467989776226;0,111;0,056;2,06948495619724e-60;"Egfl7"
"Selenoh";2,7349129044828e-64;-0,220493596893211;0,125;0,2;6,1365975750785e-60;"Selenoh"
"Chchd1";2,74552088378837e-64;-0,230219021589339;0,294;0,392;6,16039975904434e-60;"Chchd1"
"Ubxn1";3,26445020441076e-64;-0,226683557348962;0,339;0,441;7,32477336865685e-60;"Ubxn1"
"Ndufab1";3,85811819862807e-64;-0,245277403760874;0,404;0,503;8,65684561408166e-60;"Ndufab1"
"Ndufa12";4,00063362915629e-64;-0,230397244158114;0,228;0,32;8,97662173710088e-60;"Ndufa12"
"Ece1";9,32448528080504e-64;0,442539132840369;0,418;0,341;2,09222800730704e-59;"Ece1"
"Timm17b";1,00752445210842e-63;-0,211478805996025;0,12;0,194;2,26068336564087e-59;"Timm17b"
"Tma7";1,32397443009791e-63;-0,227033552703386;0,464;0,571;2,9707338262537e-59;"Tma7"
"Ndufb7";1,98787226573996e-63;-0,227704837170284;0,479;0,586;4,46038778986731e-59;"Ndufb7"
"Aebp1";3,10737042934067e-63;-0,257377124677602;0,427;0,531;6,9723177693546e-59;"Aebp1"
"Ripor3";3,83751300260775e-63;0,284378759565229;0,124;0,067;8,61061167525128e-59;"Ripor3"
"Prdx1";6,40501027164974e-63;-0,201118329565494;0,724;0,805;1,43715620475277e-58;"Prdx1"
"Nfkbiz";3,68865396485853e-62;0,540166142071839;0,487;0,411;8,27660176634957e-58;"Nfkbiz"
"Ywhaz";5,4259386827014e-62;0,248690198724128;0,76;0,73;1,21747212162454e-57;"Ywhaz"
"Angptl2";5,59368747226176e-62;-0,329441799354928;0,464;0,557;1,25511159502609e-57;"Angptl2"
"Ndufb4";5,803048875635e-62;-0,226501019202225;0,429;0,533;1,30208810671498e-57;"Ndufb4"
"Reep5";7,93421112013796e-62;-0,222678910452834;0,386;0,49;1,78027829113656e-57;"Reep5"
"Ier2";1,36486747235801e-61;0,652927145878504;0,57;0,514;3,06248963447691e-57;"Ier2"
"Ptma";2,33654242004951e-61;-0,143412827439661;0,985;0,992;5,24273388210708e-57;"Ptma"
"Chmp2a";2,72865679348857e-61;-0,222211276125495;0,389;0,492;6,12256011322966e-57;"Chmp2a"
"Lum";3,11767261397083e-61;-0,298604801250445;0,644;0,711;6,99543381122774e-57;"Lum"
"Cxcl16";3,75296967513524e-61;-0,298473814260224;0,269;0,359;8,42091335706845e-57;"Cxcl16"
"Fam162a";3,85362465442919e-61;-0,208841175372923;0,21;0,298;8,64676299960821e-57;"Fam162a"
"Ltbp4";4,76468109684127e-61;-0,296934994208804;0,771;0,805;1,06909914450924e-56;"Ltbp4"
"Srsf9";1,1308939318934e-60;-0,211654448544072;0,251;0,346;2,5374998043824e-56;"Srsf9"
"Crim1";1,37167857074723e-60;0,432782077052521;0,358;0,276;3,07777237704264e-56;"Crim1"
"C1qtnf2";1,3989461745326e-60;-0,24872117478235;0,157;0,236;3,13895542641625e-56;"C1qtnf2"
"Clk1";2,5944270887412e-60;0,316114343280471;0,636;0,582;5,82137550171751e-56;"Clk1"
"Ufc1";2,7598830426649e-60;-0,217816910558586;0,249;0,342;6,19262557113151e-56;"Ufc1"
"Pcolce";3,19626723915273e-60;-0,263882212877197;0,489;0,581;7,17178443121089e-56;"Pcolce"
"Ogt";3,41965357731768e-60;0,316867077815246;0,584;0,522;7,6730186967854e-56;"Ogt"
"Gdi1";4,24146913760302e-60;0,305000061341813;0,37;0,293;9,51700845095365e-56;"Gdi1"
"Hnrnpa2b1";6,12739942528359e-60;0,216270687421095;0,853;0,845;1,37486588304513e-55;"Hnrnpa2b1"
"Bmp3";8,94425037261704e-60;0,439629991262735;0,1;0,05;2,00691089860781e-55;"Bmp3"
"Dusp6";1,85643340601893e-59;0,350908236975333;0,24;0,168;4,16546527642527e-55;"Dusp6"
"Gstt1";3,0568472923052e-59;-0,245782812334308;0,162;0,238;6,85895395447441e-55;"Gstt1"
"Cstb";4,94574312700559e-59;-0,269147797307006;0,32;0,416;1,10972584283752e-54;"Cstb"
"Atp1a2";5,27636009320669e-59;-0,208482198576045;0,434;0,541;1,18390967771372e-54;"Atp1a2"
"Podxl";5,51372184895808e-59;0,657522517236939;0,106;0,054;1,23716890846921e-54;"Podxl"
"Eif1b";7,18535590591165e-59;-0,199311582309654;0,244;0,334;1,61225015816846e-54;"Eif1b"
"Tmem126a";8,34585453216397e-59;-0,204861480267117;0,1;0,166;1,87264283992695e-54;"Tmem126a"
"Cox14";8,64951915130547e-59;-0,213322627920842;0,341;0,441;1,94077910716992e-54;"Cox14"
"Abi3bp";9,01867890965779e-59;-0,349177145752487;0,302;0,391;2,02361117374901e-54;"Abi3bp"
"Zmat5";1,3324543451645e-58;-0,199558125509288;0,122;0,193;2,98976105968011e-54;"Zmat5"
"Pigp";1,55709003666751e-58;-0,214625522840075;0,202;0,286;3,49379862427456e-54;"Pigp"
"Tmem14c";1,69474568272152e-58;-0,213777358350612;0,283;0,376;3,80267036289056e-54;"Tmem14c"
"Abracl";2,18886380328147e-58;-0,231755023985297;0,244;0,332;4,91137260180297e-54;"Abracl"
"Uba52";3,02938786874542e-58;-0,198258615920719;0,634;0,731;6,79734049989098e-54;"Uba52"
"BC031181";4,76544591561226e-58;-0,230262479877854;0,214;0,299;1,06927075454508e-53;"BC031181"
"Pop5";5,17566694715818e-58;-0,217395693200721;0,134;0,206;1,16131614960335e-53;"Pop5"
"Tmem134";8,51670541289338e-58;-0,189815184639054;0,183;0,266;1,91097836054502e-53;"Tmem134"
"Phlda3";1,00512412329721e-57;-0,237445640604135;0,182;0,262;2,25529750785427e-53;"Phlda3"
"Bola3";1,7268315973355e-57;-0,213425823875834;0,217;0,304;3,8746647381014e-53;"Bola3"
"Anp32b";2,52728524196892e-57;-0,212989259690382;0,421;0,525;5,67072262592986e-53;"Anp32b"
"Mcee";3,03736271904887e-57;-0,209169562404103;0,134;0,206;6,81523446900187e-53;"Mcee"
"Cygb";3,29117456516021e-57;-0,25215431487056;0,577;0,66;7,38473748930648e-53;"Cygb"
"Pid1";3,43162239833723e-57;-0,20820884571195;0,414;0,515;7,69987433738907e-53;"Pid1"
"Kcnn3";3,56661797158495e-57;-0,347821091986028;0,317;0,41;8,00277740464232e-53;"Kcnn3"
"Dpt";1,38654885297317e-56;-0,208562302023975;0,693;0,75;3,11113831630119e-52;"Dpt"
"Psma5";1,98687346245289e-56;-0,207845911597407;0,27;0,361;4,45814667505179e-52;"Psma5"
"Laptm4a";2,30136131993363e-56;-0,192657515491173;0,716;0,791;5,16379452966707e-52;"Laptm4a"
"Ciao2b";2,45555485936541e-56;-0,216305277422253;0,175;0,253;5,5097739934441e-52;"Ciao2b"
"Lsm3";4,19485596173161e-56;-0,194376325452321;0,143;0,217;9,41241780693338e-52;"Lsm3"
"Bmp5";5,08931913244886e-56;0,64977795297389;0,275;0,207;1,14194142693888e-51;"Bmp5"
"Tmem160";5,29810513904692e-56;-0,229630809324065;0,268;0,357;1,18878883109935e-51;"Tmem160"
"Mrpl34";5,96560449390676e-56;-0,218466361164262;0,192;0,272;1,3385623363428e-51;"Mrpl34"
"Cav1";6,78906103826857e-56;0,379758687241489;0,246;0,172;1,5233295157667e-51;"Cav1"
"Rnf7";9,27986058475022e-56;-0,211718798985013;0,33;0,428;2,08221511800625e-51;"Rnf7"
"Mrps12";9,36033207440233e-56;-0,209936337320724;0,189;0,27;2,10027131085439e-51;"Mrps12"
"Cnih4";1,3210573311039e-55;-0,221052880467914;0,236;0,321;2,96418843953092e-51;"Cnih4"
"Tra2a";1,46054332680704e-55;0,31765241692955;0,592;0,54;3,27716711668963e-51;"Tra2a"
"Cxcl13";1,63586457996302e-55;-0,542937398132471;0,086;0,145;3,67055294452103e-51;"Cxcl13"
"Dbndd2";2,38489207886881e-55;-0,22956940151818;0,15;0,223;5,35122084656583e-51;"Dbndd2"
"Tmem208";3,90473962291278e-55;-0,202036721407445;0,171;0,249;8,7614547658917e-51;"Tmem208"
"Bex3";4,33200549264998e-55;-0,218230607910355;0,175;0,253;9,72015392440802e-51;"Bex3"
"Psmb8";5,16677397072393e-55;-0,244424444392589;0,244;0,327;1,15932074355104e-50;"Psmb8"
"Atpif1";6,20417615217916e-55;-0,2095422728636;0,542;0,634;1,39209304502596e-50;"Atpif1"
"Gpx8";1,03935000646877e-54;-0,222408190334642;0,279;0,368;2,33209354451462e-50;"Gpx8"
"Fundc2";1,415261080415e-54;-0,221631250964013;0,319;0,411;3,17556281223518e-50;"Fundc2"
"Pde4b";1,56277185354347e-54;0,321556050106588;0,323;0,247;3,50654748498084e-50;"Pde4b"
"0610010K14Rik";1,60840809999303e-54;-0,205245856330226;0,125;0,193;3,60894609476435e-50;"0610010K14Rik"
"Hmgn1";1,75429666281573e-54;-0,203214160473572;0,509;0,604;3,93629085202594e-50;"Hmgn1"
"C4b";1,84156579070597e-54;-0,416087251430036;0,445;0,511;4,13210532118605e-50;"C4b"
"Mrpl54";1,98215211059321e-54;-0,21370869034111;0,211;0,292;4,44755290574904e-50;"Mrpl54"
"Ranbp1";2,07054997134233e-54;-0,210721494444083;0,295;0,386;4,64590002569793e-50;"Ranbp1"
"AY036118";2,17232966144567e-54;-0,289348912145593;0,652;0,733;4,87427329435178e-50;"AY036118"
"Eid1";3,4459923596601e-54;-0,201106216159064;0,548;0,642;7,73211765660532e-50;"Eid1"
"Htra3";3,61545229196098e-54;-0,293563075471771;0,544;0,621;8,11235185270205e-50;"Htra3"
"Immp1l";3,80051382897323e-54;-0,202828096237133;0,159;0,233;8,52759292945014e-50;"Immp1l"
"Ecm1";4,91142292494481e-54;-0,331515451188467;0,411;0,492;1,10202507589912e-49;"Ecm1"
"Erp29";5,43471957829644e-54;-0,22374164010045;0,259;0,346;1,21944237897816e-49;"Erp29"
"Cox5a";6,74795628075408e-54;-0,208712620716605;0,451;0,551;1,5141064302756e-49;"Cox5a"
"Tnxb";7,07629230657421e-54;-0,242866789166898;0,475;0,566;1,58777846774912e-49;"Tnxb"
"Wsb1";7,48330446680637e-54;0,341341903887792;0,431;0,363;1,67910385626201e-49;"Wsb1"
"Phf5a";1,18075004725144e-53;-0,202445284703336;0,152;0,224;2,64936695602277e-49;"Phf5a"
"Ift20";1,37559897426953e-53;-0,20780290173121;0,351;0,447;3,08656897846597e-49;"Ift20"
"Snrpd1";1,54534185447671e-53;-0,198605527314105;0,261;0,351;3,46743805307484e-49;"Snrpd1"
"Atp6v0b";1,66480599053198e-53;-0,20008463430467;0,37;0,468;3,73549168155565e-49;"Atp6v0b"
"Pecam1";4,54543575359577e-53;0,504312889805493;0,126;0,072;1,01990487439182e-48;"Pecam1"
"Snapc5";5,27040605286281e-53;-0,196838675215815;0,116;0,182;1,18257371014136e-48;"Snapc5"
"Lpar1";5,46794081162471e-53;-0,23629597365782;0,474;0,567;1,22689655931235e-48;"Lpar1"
"Ramp1";6,30236800375996e-53;-0,358082837814777;0,262;0,341;1,41412533268366e-48;"Ramp1"
"Higd2a";6,57191644858952e-53;-0,202268675265581;0,278;0,368;1,47460661273452e-48;"Higd2a"
"Mrpl14";7,50022072275554e-53;-0,195467174181503;0,217;0,3;1,68289952577189e-48;"Mrpl14"
"Ubl5";8,50896748287185e-53;-0,207832325525621;0,549;0,643;1,90924212380678e-48;"Ubl5"
"Eif3i";8,76450480278626e-53;-0,213190174040457;0,278;0,367;1,96657958764918e-48;"Eif3i"
"Anapc16";1,0609788257726e-52;-0,190490886828889;0,201;0,283;2,38062428926857e-48;"Anapc16"
"Cuedc2";1,59822496778736e-52;-0,195054085458425;0,131;0,2;3,58609718272128e-48;"Cuedc2"
"Mrpl53";1,88659134031936e-52;-0,201059568643478;0,171;0,246;4,23313364940857e-48;"Mrpl53"
"Tm2d2";1,9729690074866e-52;-0,207075530487045;0,198;0,277;4,42694785899844e-48;"Tm2d2"
"Npc2";4,56166526846289e-52;-0,211057114057382;0,601;0,688;1,0235464529377e-47;"Npc2"
"Cd200";8,6749017325235e-52;0,484854326324353;0,346;0,277;1,94647445074362e-47;"Cd200"
"Dtnbp1";1,0973318379945e-51;-0,201616522267964;0,118;0,183;2,46219317809207e-47;"Dtnbp1"
"Gaa";1,15559439696807e-51;-0,225884620092194;0,317;0,408;2,59292270791696e-47;"Gaa"
"Aamdc";1,34687985660119e-51;-0,202863615430297;0,14;0,209;3,02212902224174e-47;"Aamdc"
"Sarnp";1,55149845802996e-51;-0,188211304281482;0,36;0,454;3,48125224012763e-47;"Sarnp"
"Ddx5";1,58978750945051e-51;0,19120327976418;0,938;0,937;3,56716521370505e-47;"Ddx5"
"1110008P14Rik";1,85312950788645e-51;-0,201932995321732;0,112;0,176;4,15805198979561e-47;"1110008P14Rik"
"Dnlz";4,37300777159438e-51;-0,189800415941521;0,159;0,233;9,81215483790347e-47;"Dnlz"
"Serpinh1";4,49302053686855e-51;0,262365330716996;0,805;0,825;1,00814394806256e-46;"Serpinh1"
"Olfml3";9,87180845601271e-51;-0,243382484299529;0,25;0,332;2,21503638136013e-46;"Olfml3"
"Apobec3";1,60164294024354e-50;0,338194255732236;0,187;0,126;3,59376642931845e-46;"Apobec3"
"Ifrd1";1,905144280339e-50;0,424235066672562;0,465;0,394;4,27476273622465e-46;"Ifrd1"
"Midn";3,00332377446215e-50;0,339586658504179;0,316;0,247;6,73885788513817e-46;"Midn"
"Pcbd2";3,78095932187695e-50;-0,200788864240249;0,156;0,227;8,4837165264275e-46;"Pcbd2"
"Col4a3bp";4,19615013522559e-50;0,27449406408617;0,282;0,212;9,41532167341918e-46;"Col4a3bp"
"Tpm2";5,49586066965311e-50;-0,598497950878673;0,393;0,486;1,23316121705676e-45;"Tpm2"
"Tmem167";5,55700593441459e-50;-0,211303427821264;0,3;0,385;1,24688099156395e-45;"Tmem167"
"2310039H08Rik";8,0897839141556e-50;-0,187469441059477;0,122;0,186;1,81518571465823e-45;"2310039H08Rik"
"Psap";1,19092150037457e-49;-0,168336619380943;0,866;0,901;2,67218966254047e-45;"Psap"
"Fmc1";1,98122312788303e-49;-0,213648738770604;0,235;0,316;4,44546845434394e-45;"Fmc1"
"Tmem256";2,10141970567657e-49;-0,197894021694288;0,412;0,503;4,7151655355971e-45;"Tmem256"
"Ppp1r14b";2,94778762073395e-49;-0,223697808560561;0,19;0,263;6,61424586340284e-45;"Ppp1r14b"
"Cisd1";3,34968514044709e-49;-0,195215693788182;0,154;0,223;7,51602351813517e-45;"Cisd1"
"Slit3";3,45800698429014e-49;-0,227820855129742;0,323;0,41;7,75907607135022e-45;"Slit3"
"Samd5";3,72878335983612e-49;0,286226390397947;0,113;0,064;8,36664410280028e-45;"Samd5"
"Arpc5l";4,36803686263472e-49;-0,197167157385998;0,153;0,224;9,80100111237978e-45;"Arpc5l"
"Aspn";5,18227476443542e-49;-0,171859210245342;0,555;0,647;1,16279881164402e-44;"Aspn"
"Mrps36";5,97991842098127e-49;-0,191838285162582;0,148;0,217;1,34177409529978e-44;"Mrps36"
"Sap30l";6,03654377883628e-49;-0,19366214642685;0,141;0,209;1,35447969309528e-44;"Sap30l"
"Mpc1";7,92172640720185e-49;-0,205105994260414;0,312;0,398;1,77747697124795e-44;"Mpc1"
"Actn4";8,87928126414371e-49;0,294627849447259;0,593;0,544;1,99233313004857e-44;"Actn4"
"Mrps18a";1,65713749849764e-48;-0,171677251481869;0,12;0,184;3,71828511912901e-44;"Mrps18a"
"Gtf2a2";2,36616314164489e-48;-0,191263946269283;0,21;0,287;5,30919685722281e-44;"Gtf2a2"
"Pfdn6";2,3740134239604e-48;-0,185022806876655;0,165;0,236;5,32681132068234e-44;"Pfdn6"
"Txnl4a";2,76866566034907e-48;-0,16811282766508;0,087;0,144;6,21233200869123e-44;"Txnl4a"
"Ndufc2";2,9216725650865e-48;-0,180210796307758;0,523;0,617;6,5556489015411e-44;"Ndufc2"
"Uqcrfs1";4,81841767200688e-48;-0,2008526289845;0,226;0,304;1,0811565572449e-43;"Uqcrfs1"
"Cfh";5,99383183154126e-48;-0,298746692444719;0,338;0,419;1,34489598636123e-43;"Cfh"
"Mcl1";6,18487577384567e-48;0,295223537798374;0,598;0,548;1,38776242613549e-43;"Mcl1"
"Psmd7";7,78723755901427e-48;-0,200595499794755;0,271;0,354;1,74730036349162e-43;"Psmd7"
"Ccdc107";9,00101777529531e-48;-0,224805730742669;0,188;0,262;2,01964836842076e-43;"Ccdc107"
"Atp5b";1,96851765015302e-47;-0,224046316813927;0,568;0,646;4,41695990341335e-43;"Atp5b"
"Manf";2,09276394272637e-47;-0,215746366185579;0,32;0,405;4,69574373468944e-43;"Manf"
"Iscu";2,43503117731583e-47;-0,198020786736134;0,309;0,393;5,46372295566126e-43;"Iscu"
"Pttg1";2,45769688033939e-47;-0,203910278333133;0,275;0,359;5,51458026010552e-43;"Pttg1"
"Tomm22";2,52733106055187e-47;-0,193330923266095;0,257;0,339;5,67082543366629e-43;"Tomm22"
"Med29";3,02667897154496e-47;-0,17983504001793;0,101;0,16;6,79126227635259e-43;"Med29"
"Timm17a";3,32651327691926e-47;-0,17663508848696;0,17;0,241;7,46403049075143e-43;"Timm17a"
"Fcgrt";3,50617850779826e-47;-0,209810671669408;0,437;0,53;7,86716333579773e-43;"Fcgrt"
"Sox6";3,94279376864837e-47;0,513675142877508;0,149;0,096;8,84684065809322e-43;"Sox6"
